nut
5.02E-05
6.54E-05
8.26E-05
0.00010215
0.00012448
0.00015003
0.00017916
0.00021217
0.00024922
0.00029041
0.00033567
0.00038476
0.00043734
0.00049288
0.00055077
0.00061029
0.00067063
0.00073096
0.00079041
0.0008481
0.00090314
0.0009547
0.001002
0.0010443
0.001081
0.0011116
0.0011356
0.0011531
0.0011638
0.0011679
0.0011657
0.0011576
0.0011441
0.0011259
0.0011035
0.0010777
0.001049
0.001018
0.000985
0.00095031
0.00091403
0.00087615
0.00083657
0.00079515
0.00075176
0.0007064
0.00065924
0.00061067
0.00056129
0.00051191
0.00046342
0.00041674
0.00037265
0.00033178
0.00029446
0.00026082
0.00023074
0.00020396
0.00018014
0.0001589
0.0001399
0.00012286
0.00010753
9.37E-05
8.14E-05
7.02E-05
6.03E-05
5.13E-05
4.32E-05
3.58E-05
2.88E-05
2.21E-05
1.53E-05
8.06E-06
1.80E-07
1.07E-07
8.66E-06
2.30E-05
3.64E-05
4.94E-05
6.25E-05
7.64E-05
9.14E-05
0.00010813
0.0001269
0.00014825
0.00017266
0.00020063
0.00023257
0.00026885
0.00030968
0.00035509
0.00040492
0.00045876
0.000516
0.00057583
0.00063731
0.00069941
0.00076104
0.00082112
0.00087859
0.00093245
0.00098179
0.0010258
0.0010638
0.0010953
0.0011199
0.0011375
0.001148
0.0011517
0.0011488
0.00114
0.0011257
0.0011067
0.0010836
0.0010571
0.0010277
0.00099604
0.00096233
0.00092682
0.00088956
0.0008505
0.00080953
0.00076652
0.00072145
0.00067445
0.00062584
0.00057619
0.00052627
0.00047699
0.00042927
0.00038399
0.0003418
0.00030315
0.00026821
0.00023692
0.00020906
0.0001843
0.00016226
0.0001426
0.00012502
0.00010926
9.51E-05
8.25E-05
7.12E-05
6.11E-05
5.20E-05
4.39E-05
3.64E-05
2.93E-05
2.25E-05
1.57E-05
8.30E-06
1.92E-07
7.45E-08
7.67E-06
2.30E-05
3.78E-05
5.14E-05
6.42E-05
7.69E-05
9.01E-05
0.00010397
0.00011899
0.00013551
0.00015395
0.00017481
0.00019863
0.00022599
0.00025744
0.00029348
0.00033445
0.00038047
0.00043139
0.00048676
0.00054581
0.00060754
0.00067072
0.00073406
0.00079624
0.00085595
0.000912
0.0009633
0.0010089
0.0010482
0.0010805
0.0011055
0.001123
0.0011332
0.0011363
0.0011327
0.001123
0.0011079
0.001088
0.0010641
0.0010368
0.0010067
0.00097424
0.00093969
0.00090321
0.0008648
0.00082438
0.00078186
0.00073717
0.00069041
0.00064185
0.000592
0.00054161
0.00049157
0.00044284
0.00039632
0.00035278
0.00031271
0.00027637
0.00024378
0.00021474
0.00018894
0.00016602
0.00014563
0.00012745
0.00011121
9.67E-05
8.38E-05
7.23E-05
6.20E-05
5.28E-05
4.46E-05
3.70E-05
2.99E-05
2.30E-05
1.60E-05
8.56E-06
2.05E-07
5.48E-08
6.61E-06
2.18E-05
3.81E-05
5.32E-05
6.69E-05
7.97E-05
9.22E-05
0.00010494
0.00011828
0.00013251
0.0001479
0.00016476
0.00018347
0.00020454
0.00022854
0.00025614
0.00028801
0.00032474
0.00036678
0.00041426
0.00046698
0.00052435
0.00058538
0.00064878
0.00071306
0.00077664
0.000838
0.0008957
0.00094847
0.00099527
0.0010353
0.0010679
0.0010928
0.00111
0.0011195
0.0011217
0.0011171
0.0011063
0.0010901
0.0010693
0.0010444
0.0010163
0.00098531
0.00095195
0.00091642
0.00087879
0.00083904
0.00079709
0.00075288
0.00070645
0.00065804
0.00060811
0.00055734
0.00050662
0.00045693
0.00040921
0.00036431
0.0003228
0.00028503
0.00025107
0.00022079
0.00019389
0.00017004
0.00014887
0.00013004
0.00011329
9.84E-05
8.51E-05
7.34E-05
6.30E-05
5.37E-05
4.53E-05
3.76E-05
3.04E-05
2.35E-05
1.64E-05
8.85E-06
2.19E-07
4.26E-08
5.73E-06
2.01E-05
3.69E-05
5.34E-05
6.87E-05
8.27E-05
9.56E-05
0.00010791
0.00012035
0.00013333
0.00014717
0.00016207
0.00017823
0.00019589
0.00021543
0.00023734
0.00026228
0.00029101
0.00032429
0.00036279
0.00040697
0.00045689
0.00051217
0.00057193
0.00063487
0.00069936
0.00076364
0.00082593
0.00088457
0.00093812
0.00098539
0.0010255
0.0010579
0.0010822
0.0010984
0.0011067
0.0011076
0.0011017
0.0010896
0.0010722
0.0010502
0.0010243
0.00099511
0.00096317
0.00092877
0.00089208
0.00085311
0.00081184
0.00076819
0.00072219
0.00067403
0.00062412
0.00057308
0.00052179
0.00047123
0.00042238
0.00037615
0.00033322
0.00029401
0.00025866
0.00022709
0.00019906
0.00017423
0.00015224
0.00013274
0.00011546
0.00010013
8.66E-05
7.46E-05
6.39E-05
5.45E-05
4.60E-05
3.83E-05
3.10E-05
2.40E-05
1.68E-05
9.14E-06
2.34E-07
3.53E-08
5.10E-06
1.86E-05
3.52E-05
5.24E-05
6.90E-05
8.46E-05
9.89E-05
0.00011196
0.00012419
0.00013633
0.00014897
0.00016251
0.00017719
0.00019312
0.00021042
0.00022929
0.0002501
0.00027343
0.00030003
0.00033076
0.00036649
0.00040789
0.00045529
0.00050851
0.00056682
0.00062893
0.00069313
0.00075748
0.00082001
0.00087885
0.00093241
0.00097939
0.0010189
0.0010502
0.0010732
0.0010879
0.0010947
0.0010939
0.0010863
0.0010726
0.0010538
0.0010305
0.0010034
0.0009731
0.00094002
0.00090441
0.00086635
0.00082584
0.00078285
0.00073737
0.00068956
0.00063977
0.00058858
0.00053683
0.0004855
0.00043562
0.00038813
0.00034382
0.00030317
0.00026643
0.00023356
0.00020437
0.00017853
0.00015569
0.0001355
0.00011766
0.0001019
8.80E-05
7.58E-05
6.50E-05
5.54E-05
4.68E-05
3.90E-05
3.16E-05
2.45E-05
1.73E-05
9.44E-06
2.50E-07
3.14E-08
4.71E-06
1.76E-05
3.39E-05
5.13E-05
6.87E-05
8.55E-05
0.00010127
0.00011578
0.00012904
0.00014129
0.00015316
0.00016546
0.00017872
0.00019325
0.00020915
0.00022643
0.00024516
0.00026554
0.00028803
0.00031332
0.00034233
0.00037605
0.00041533
0.00046071
0.0005122
0.00056917
0.00063034
0.00069394
0.00075788
0.00082001
0.00087833
0.00093112
0.00097701
0.0010151
0.0010447
0.0010658
0.0010784
0.001083
0.0010801
0.0010706
0.0010552
0.0010347
0.00101
0.00098155
0.00094999
0.0009156
0.00087857
0.00083893
0.00079667
0.0007518
0.00070443
0.00065485
0.00060363
0.00055154
0.00049956
0.00044873
0.00040008
0.00035444
0.00031239
0.00027427
0.0002401
0.00020973
0.00018288
0.00015918
0.00013828
0.00011987
0.00010367
8.94E-05
7.69E-05
6.60E-05
5.63E-05
4.76E-05
3.97E-05
3.22E-05
2.50E-05
1.77E-05
9.75E-06
2.67E-07
2.96E-08
4.50E-06
1.69E-05
3.30E-05
5.04E-05
6.83E-05
8.59E-05
0.00010287
0.00011877
0.00013344
0.00014686
0.00015921
0.00017095
0.00018296
0.00019598
0.0002104
0.00022635
0.00024378
0.00026263
0.00028297
0.0003051
0.00032968
0.0003576
0.00038995
0.00042775
0.00047168
0.00052187
0.00057776
0.00063806
0.00070088
0.00076403
0.00082523
0.00088235
0.0009336
0.00097762
0.0010135
0.0010407
0.0010592
0.0010693
0.0010713
0.0010661
0.0010544
0.001037
0.0010148
0.00098845
0.00095857
0.00092556
0.00088967
0.000851
0.00080956
0.00076537
0.00071851
0.00066925
0.00061809
0.00056577
0.00051326
0.0004616
0.00041187
0.00036497
0.00032159
0.00028211
0.00024666
0.00021512
0.00018723
0.00016266
0.00014105
0.00012207
0.00010543
9.09E-05
7.81E-05
6.70E-05
5.71E-05
4.84E-05
4.04E-05
3.29E-05
2.55E-05
1.81E-05
1.01E-05
2.85E-07
2.86E-08
4.37E-06
1.65E-05
3.23E-05
4.97E-05
6.79E-05
8.61E-05
0.00010394
0.00012095
0.00013689
0.0001516
0.00016508
0.0001775
0.00018927
0.00020116
0.00021408
0.0002285
0.00024458
0.00026226
0.00028137
0.00030187
0.00032394
0.00034815
0.00037544
0.00040695
0.0004438
0.00048679
0.00053614
0.00059125
0.00065078
0.00071273
0.00077479
0.00083455
0.00088984
0.00093888
0.00098032
0.0010133
0.0010376
0.001053
0.00106
0.0010592
0.0010514
0.0010373
0.0010179
0.00099379
0.00096577
0.00093428
0.00089965
0.00086204
0.0008215
0.00077806
0.0007318
0.00068295
0.00063195
0.00057951
0.00052657
0.00047419
0.00042348
0.0003754
0.00033073
0.00028993
0.00025321
0.0002205
0.00019159
0.00016614
0.00014381
0.00012426
0.00010717
9.23E-05
7.93E-05
6.80E-05
5.80E-05
4.92E-05
4.11E-05
3.35E-05
2.61E-05
1.85E-05
1.04E-05
3.03E-07
2.80E-08
4.28E-06
1.61E-05
3.17E-05
4.91E-05
6.75E-05
8.61E-05
0.00010462
0.00012256
0.00013959
0.00015549
0.00017015
0.00018361
0.00019604
0.00020785
0.00021974
0.00023271
0.00024728
0.00026363
0.00028165
0.00030113
0.00032188
0.00034404
0.00036813
0.00039509
0.00042614
0.00046249
0.00050501
0.00055391
0.00060853
0.00066739
0.00072837
0.00078902
0.00084689
0.00089979
0.00094599
0.00098423
0.0010138
0.0010345
0.0010465
0.0010502
0.0010464
0.0010358
0.0010192
0.00099761
0.00097161
0.00094178
0.00090853
0.00087207
0.00083252
0.00078991
0.00074432
0.00069595
0.0006452
0.00059275
0.00053949
0.00048649
0.00043489
0.00038571
0.00033981
0.00029773
0.00025976
0.00022589
0.00019594
0.00016962
0.00014656
0.00012643
0.0001089
9.37E-05
8.04E-05
6.90E-05
5.89E-05
4.99E-05
4.18E-05
3.41E-05
2.66E-05
1.90E-05
1.07E-05
3.21E-07
2.79E-08
4.23E-06
1.59E-05
3.12E-05
4.85E-05
6.69E-05
8.59E-05
0.00010502
0.00012376
0.00014178
0.00015878
0.00017458
0.0001891
0.00020243
0.0002148
0.00022662
0.00023858
0.00025173
0.0002666
0.00028334
0.0003018
0.00032169
0.00034277
0.00036509
0.00038918
0.00041603
0.00044694
0.00048318
0.00052562
0.00057441
0.00062875
0.00068698
0.00074683
0.00080575
0.00086127
0.00091124
0.00095402
0.00098854
0.0010142
0.0010311
0.0010393
0.0010395
0.0010325
0.001019
0.00099997
0.00097613
0.0009481
0.00091634
0.00088113
0.00084265
0.00080094
0.00075608
0.00070827
0.00065786
0.00060548
0.00055201
0.00049849
0.00044609
0.0003959
0.00034882
0.00030551
0.0002663
0.00023128
0.00020031
0.0001731
0.00014931
0.0001286
0.00011062
9.51E-05
8.16E-05
6.99E-05
5.98E-05
5.07E-05
4.25E-05
3.47E-05
2.71E-05
1.94E-05
1.10E-05
3.40E-07
2.83E-08
4.23E-06
1.57E-05
3.08E-05
4.80E-05
6.65E-05
8.58E-05
0.00010532
0.00012476
0.00014369
0.00016174
0.00017866
0.00019427
0.00020856
0.00022166
0.00023385
0.00024559
0.00025765
0.00027108
0.00028636
0.0003036
0.00032259
0.00034293
0.00036433
0.00038684
0.00041101
0.00043792
0.00046895
0.00050541
0.00054812
0.00059706
0.00065125
0.00070881
0.0007673
0.00082411
0.00087678
0.00092329
0.00096217
0.00099252
0.001014
0.0010266
0.0010309
0.0010275
0.0010173
0.0010009
0.00097939
0.00095327
0.00092311
0.00088925
0.0008519
0.00081117
0.00076712
0.00071994
0.00066995
0.00061773
0.00056413
0.0005102
0.00045709
0.00040595
0.00035776
0.00031325
0.00027284
0.00023668
0.00020468
0.00017658
0.00015206
0.00013077
0.00011234
9.64E-05
8.28E-05
7.09E-05
6.06E-05
5.15E-05
4.32E-05
3.54E-05
2.77E-05
1.98E-05
1.13E-05
3.59E-07
2.92E-08
4.27E-06
1.57E-05
3.07E-05
4.78E-05
6.63E-05
8.58E-05
0.00010573
0.00012579
0.00014554
0.0001646
0.00018264
0.00019939
0.00021472
0.00022866
0.00024138
0.00025326
0.00026483
0.00027701
0.00029078
0.00030656
0.00032438
0.00034392
0.0003647
0.0003864
0.00040909
0.0004334
0.00046053
0.00049192
0.00052889
0.00057215
0.00062143
0.00067549
0.00073221
0.00078902
0.00084328
0.00089263
0.00093519
0.00096973
0.00099554
0.0010125
0.0010208
0.0010211
0.0010141
0.0010006
0.00098144
0.00095734
0.00092888
0.00089645
0.00086033
0.00082063
0.00077746
0.00073097
0.00068147
0.0006295
0.00057587
0.00052161
0.00046788
0.00041588
0.00036664
0.00032097
0.00027938
0.0002421
0.00020907
0.00018008
0.00015482
0.00013294
0.00011406
9.78E-05
8.39E-05
7.19E-05
6.15E-05
5.23E-05
4.39E-05
3.60E-05
2.82E-05
2.03E-05
1.16E-05
3.79E-07
3.07E-08
4.38E-06
1.58E-05
3.08E-05
4.79E-05
6.65E-05
8.62E-05
0.00010648
0.00012707
0.00014756
0.00016755
0.00018667
0.00020459
0.00022108
0.00023601
0.00024947
0.00026169
0.00027313
0.00028443
0.00029674
0.00031089
0.00032724
0.00034568
0.00036577
0.00038695
0.00040889
0.00043173
0.00045624
0.00048373
0.00051574
0.0005535
0.00059751
0.00064721
0.00070104
0.00075666
0.00081137
0.00086259
0.00090811
0.00094628
0.0009761
0.00099712
0.0010094
0.0010133
0.0010096
0.00099901
0.00098233
0.00096035
0.00093367
0.00090276
0.00086793
0.00082934
0.0007871
0.00074137
0.00069243
0.00064079
0.00058721
0.00053271
0.00047845
0.00042566
0.00037543
0.00032865
0.00028592
0.00024752
0.00021347
0.00018359
0.00015759
0.00013511
0.00011578
9.92E-05
8.51E-05
7.29E-05
6.24E-05
5.31E-05
4.46E-05
3.67E-05
2.88E-05
2.07E-05
1.19E-05
3.99E-07
3.31E-08
4.58E-06
1.62E-05
3.13E-05
4.85E-05
6.73E-05
8.72E-05
0.00010787
0.00012894
0.00015006
0.00017088
0.000191
0.00021006
0.00022775
0.00024384
0.00025825
0.00027109
0.0002827
0.00029362
0.00030462
0.00031706
0.00033164
0.00034859
0.00036764
0.00038822
0.00040971
0.0004318
0.00045476
0.00047953
0.00050759
0.00054047
0.00057927
0.00062418
0.00067427
0.00072765
0.00078175
0.00083386
0.00088151
0.00092269
0.00095606
0.00098085
0.00099689
0.0010044
0.001004
0.00099626
0.00098213
0.00096232
0.0009375
0.00090817
0.00087469
0.00083726
0.00079601
0.0007511
0.00070278
0.00065153
0.00059809
0.00054343
0.00048873
0.00043522
0.00038407
0.00033624
0.0002924
0.0002529
0.00021784
0.00018708
0.00016034
0.00013727
0.00011749
0.00010061
8.62E-05
7.39E-05
6.33E-05
5.39E-05
4.54E-05
3.73E-05
2.93E-05
2.11E-05
1.22E-05
4.19E-07
3.69E-08
4.88E-06
1.69E-05
3.23E-05
4.99E-05
6.90E-05
8.92E-05
0.00011021
0.00013173
0.00015342
0.00017494
0.00019594
0.00021604
0.00023489
0.00025219
0.00026772
0.00028145
0.00029354
0.00030442
0.00031471
0.00032556
0.00033822
0.00035329
0.00037085
0.00039046
0.00041141
0.00043305
0.00045516
0.00047823
0.00050339
0.00053224
0.00056628
0.00060633
0.00065218
0.00070249
0.00075502
0.00080708
0.000856
0.0008995
0.00093587
0.00096406
0.00098359
0.00099452
0.00099726
0.00099247
0.00098089
0.00096329
0.00094037
0.00091267
0.00088059
0.00084435
0.00080414
0.00076008
0.00071244
0.00066165
0.00060841
0.00055367
0.00049861
0.00044448
0.00039249
0.00034366
0.00029875
0.0002582
0.00022216
0.00019053
0.00016306
0.0001394
0.00011918
0.00010197
8.74E-05
7.49E-05
6.42E-05
5.47E-05
4.61E-05
3.79E-05
2.99E-05
2.16E-05
1.25E-05
4.40E-07
4.21E-08
5.29E-06
1.79E-05
3.39E-05
5.20E-05
7.15E-05
9.22E-05
0.00011361
0.00013559
0.00015781
0.00017996
0.00020172
0.00022274
0.00024266
0.00026114
0.00027788
0.00029271
0.00030562
0.00031685
0.00032692
0.00033664
0.00034747
0.00036045
0.00037608
0.00039421
0.00041425
0.00043537
0.00045697
0.00047901
0.00050221
0.00052796
0.0005579
0.00059336
0.0006348
0.0006815
0.00073167
0.00078281
0.00083218
0.00087726
0.00091604
0.00094715
0.00096985
0.00098397
0.00098976
0.00098777
0.0009787
0.00096332
0.00094231
0.00091626
0.0008856
0.00085059
0.00081143
0.00076827
0.00072134
0.00067106
0.00061808
0.00056335
0.00050801
0.00045333
0.00040058
0.00035083
0.00030491
0.00026335
0.00022635
0.00019388
0.00016569
0.00014147
0.00012081
0.00010329
8.85E-05
7.59E-05
6.50E-05
5.55E-05
4.68E-05
3.86E-05
3.04E-05
2.20E-05
1.27E-05
4.61E-07
4.92E-08
5.83E-06
1.92E-05
3.60E-05
5.47E-05
7.48E-05
9.60E-05
0.00011798
0.00014046
0.00016321
0.00018596
0.00020841
0.00023025
0.00025113
0.00027071
0.00028866
0.00030469
0.00031867
0.00033065
0.00034097
0.00035024
0.00035962
0.00037058
0.000384
0.00040019
0.0004188
0.00043904
0.00046008
0.00048144
0.00050335
0.00052683
0.00055345
0.00058482
0.00062196
0.00066478
0.00071204
0.00076153
0.00081057
0.00085651
0.00089706
0.00093057
0.00095603
0.00097303
0.00098166
0.00098233
0.0009757
0.00096248
0.00094336
0.00091895
0.00088971
0.00085593
0.00081784
0.00077558
0.00072939
0.00067965
0.000627
0.00057233
0.00051679
0.00046166
0.00040822
0.00035763
0.00031078
0.00026826
0.00023036
0.00019707
0.0001682
0.00014343
0.00012236
0.00010455
8.95E-05
7.68E-05
6.59E-05
5.63E-05
4.75E-05
3.92E-05
3.10E-05
2.24E-05
1.30E-05
4.81E-07
5.85E-08
6.48E-06
2.08E-05
3.84E-05
5.79E-05
7.88E-05
0.00010061
0.00012316
0.00014622
0.00016953
0.00019288
0.000216
0.0002386
0.00026037
0.00028098
0.00030007
0.00031733
0.00033252
0.00034553
0.00035651
0.0003659
0.00037449
0.00038382
0.00039508
0.00040904
0.00042573
0.00044461
0.00046478
0.00048546
0.00050643
0.00052827
0.00055229
0.0005802
0.00061337
0.00065232
0.00069634
0.00074364
0.00079169
0.00083779
0.00087947
0.00091482
0.00094257
0.00096208
0.00097326
0.00097639
0.00097203
0.00096086
0.00094357
0.00092075
0.0008929
0.00086034
0.00082329
0.00078194
0.00073649
0.00068731
0.00063501
0.00058047
0.0005248
0.0004693
0.00041527
0.00036393
0.00031623
0.00027283
0.00023408
0.00020003
0.00017053
0.00014525
0.0001238
0.00010572
9.05E-05
7.77E-05
6.67E-05
5.70E-05
4.82E-05
3.98E-05
3.15E-05
2.28E-05
1.33E-05
5.01E-07
7.04E-08
7.23E-06
2.26E-05
4.13E-05
6.17E-05
8.33E-05
0.00010582
0.00012903
0.00015272
0.00017666
0.00020066
0.00022446
0.00024783
0.00027046
0.00029204
0.00031222
0.00033068
0.00034711
0.0003613
0.00037325
0.00038318
0.00039168
0.00039999
0.00040946
0.00042118
0.00043565
0.00045268
0.00047152
0.00049126
0.00051134
0.0005319
0.00055391
0.00057896
0.00060863
0.0006439
0.0006846
0.00072936
0.0007759
0.00082156
0.00086376
0.00090037
0.0009299
0.00095149
0.00096486
0.00097016
0.00096787
0.0009586
0.00094301
0.0009217
0.00089517
0.00086377
0.00082774
0.00078725
0.00074252
0.00069391
0.00064199
0.00058761
0.00053188
0.00047609
0.00042157
0.00036957
0.00032111
0.00027693
0.00023741
0.00020268
0.00017259
0.00014686
0.00012508
0.00010677
9.14E-05
7.85E-05
6.75E-05
5.77E-05
4.89E-05
4.04E-05
3.20E-05
2.32E-05
1.35E-05
5.20E-07
8.48E-08
8.06E-06
2.46E-05
4.43E-05
6.56E-05
8.81E-05
0.00011139
0.00013534
0.00015973
0.00018439
0.00020911
0.00023368
0.00025786
0.00028137
0.00030392
0.00032517
0.00034479
0.00036244
0.00037788
0.00039097
0.00040179
0.00041073
0.00041861
0.00042682
0.0004366
0.00044882
0.00046368
0.00048072
0.00049912
0.00051812
0.0005375
0.00055787
0.00058057
0.00060725
0.00063917
0.00067664
0.0007187
0.00076339
0.00080813
0.00085029
0.00088761
0.00091839
0.00094159
0.00095675
0.00096391
0.00096341
0.00095583
0.00094177
0.00092185
0.00089655
0.00086622
0.00083114
0.00079147
0.00074743
0.00069936
0.00064781
0.00059363
0.00053789
0.00048188
0.00042696
0.00037441
0.00032531
0.00028044
0.00024026
0.00020493
0.00017434
0.00014822
0.00012616
0.00010767
9.22E-05
7.92E-05
6.81E-05
5.84E-05
4.95E-05
4.10E-05
3.24E-05
2.35E-05
1.38E-05
5.36E-07
1.01E-07
8.91E-06
2.66E-05
4.73E-05
6.95E-05
9.29E-05
0.00011699
0.00014174
0.00016694
0.00019242
0.00021799
0.00024345
0.00026855
0.00029304
0.00031661
0.00033894
0.00035971
0.00037857
0.00039524
0.00040951
0.00042137
0.00043103
0.00043906
0.00044662
0.00045495
0.00046512
0.00047772
0.00049265
0.0005093
0.00052689
0.00054499
0.00056387
0.00058459
0.00060873
0.00063771
0.00067217
0.00071156
0.0007542
0.00079766
0.00083933
0.00087685
0.00090838
0.0009327
0.00094923
0.00095786
0.00095885
0.0009527
0.00093998
0.00092127
0.00089706
0.0008677
0.00083347
0.00079454
0.00075112
0.00070356
0.00065237
0.00059839
0.00054268
0.00048653
0.00043131
0.00037832
0.00032869
0.00028325
0.00024252
0.0002067
0.0001757
0.00014927
0.000127
0.00010839
9.29E-05
7.99E-05
6.88E-05
5.90E-05
5.01E-05
4.15E-05
3.29E-05
2.39E-05
1.40E-05
5.50E-07
1.20E-07
9.75E-06
2.85E-05
5.01E-05
7.32E-05
9.74E-05
0.00012239
0.00014805
0.0001742
0.00020067
0.00022727
0.00025378
0.00027997
0.00030555
0.00033023
0.0003537
0.00037562
0.00039565
0.0004135
0.00042893
0.00044185
0.00045237
0.00046089
0.00046828
0.00047566
0.00048417
0.00049463
0.00050731
0.00052189
0.00053774
0.00055433
0.0005717
0.00059067
0.00061264
0.00063909
0.00067088
0.00070774
0.00074828
0.00079025
0.00083107
0.00086834
0.00090012
0.0009251
0.00094254
0.00095224
0.00095437
0.00094935
0.00093773
0.00092003
0.00089674
0.00086821
0.00083471
0.00079642
0.00075355
0.00070642
0.00065556
0.00060178
0.00054613
0.0004899
0.00043446
0.00038114
0.00033111
0.00028525
0.0002441
0.0002079
0.00017661
0.00014997
0.00012757
0.0001089
9.34E-05
8.04E-05
6.93E-05
5.95E-05
5.06E-05
4.19E-05
3.32E-05
2.42E-05
1.41E-05
5.62E-07
1.38E-07
1.05E-05
3.02E-05
5.26E-05
7.66E-05
0.00010167
0.00012769
0.00015445
0.00018177
0.00020946
0.00023732
0.00026509
0.00029253
0.00031934
0.00034522
0.00036984
0.00039289
0.00041402
0.00043294
0.00044941
0.0004633
0.00047466
0.00048377
0.00049126
0.00049809
0.00050534
0.00051394
0.00052443
0.00053678
0.0005506
0.00056542
0.00058119
0.00059851
0.00061862
0.00064293
0.0006724
0.00070699
0.0007455
0.00078586
0.00082555
0.0008622
0.0008938
0.00091896
0.00093687
0.00094722
0.00095012
0.00094592
0.00093511
0.0009182
0.00089563
0.00086777
0.00083485
0.00079707
0.00075463
0.00070786
0.00065727
0.00060367
0.0005481
0.00049184
0.00043627
0.00038275
0.00033246
0.00028631
0.00024488
0.00020845
0.00017699
0.00015025
0.00012782
0.00010917
9.37E-05
8.08E-05
6.97E-05
6.00E-05
5.10E-05
4.23E-05
3.36E-05
2.44E-05
1.43E-05
5.70E-07
1.56E-07
1.11E-05
3.15E-05
5.49E-05
7.99E-05
0.0001062
0.00013356
0.00016175
0.00019057
0.00021977
0.00024912
0.00027834
0.00030716
0.00033526
0.00036234
0.00038806
0.00041211
0.00043417
0.00045395
0.00047123
0.00048586
0.00049786
0.00050746
0.00051511
0.00052159
0.0005279
0.00053494
0.00054344
0.00055361
0.00056527
0.00057812
0.00059213
0.0006078
0.00062626
0.0006488
0.00067633
0.00070894
0.00074557
0.00078427
0.00082266
0.00085836
0.00088939
0.00091431
